,x,y,speed,traitement,breed,temperature,time,200002,200004,200011,200013,200014,204926,204927,204938,204945,204946,num_nb,degree,close,bet,pr,posture_1,posture_2,posture_3,posture_4,posture_5
23,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-24 20:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
24,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-24 20:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
25,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-24 21:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
26,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-24 21:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
27,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-24 22:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
28,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-24 22:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
29,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-24 23:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
30,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-24 23:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
31,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 00:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
32,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 00:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
33,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 01:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
34,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 01:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
35,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 02:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
36,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 02:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
37,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 03:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
38,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 03:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
39,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 04:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
40,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 04:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
41,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 05:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
42,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 05:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
43,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 06:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
44,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 06:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
45,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 07:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
46,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 07:30:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
47,118.94177267117901,121.326202127204,1.21839930728544,1.0,0.0,29.0,2020-06-25 08:00:00,False,False,True,False,False,True,False,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03518518518518518,0.09856259685358164,0,1,0,0,0
48,18.5638762722392,69.8337995761847,0.0,1.0,0.0,29.0,2020-06-25 08:30:00,False,False,False,False,False,False,False,False,True,True,2.0,0.2222222222222222,0.5,0.004629629629629629,0.05299120459650229,0,0,0,0,1
49,146.68278332670602,68.6244311954613,4.858767731341009,1.0,0.0,29.0,2020-06-25 09:00:00,False,True,True,True,True,True,True,False,True,False,7.0,0.7777777777777777,0.8181818181818182,0.047949735449735444,0.107890300249248,0,0,0,0,1
50,1.4904145586830602,74.60203066326791,4.0205125910811,1.0,0.0,29.0,2020-06-25 09:30:00,False,True,False,False,False,True,True,False,False,True,4.0,0.4444444444444444,0.6428571428571429,0.003968253968253968,0.07496245704419324,0,0,0,0,1
51,10.336898466291801,72.8535564031507,10.441649680155301,1.0,0.0,29.0,2020-06-25 10:00:00,False,True,False,False,False,True,True,False,False,True,4.0,0.4444444444444444,0.6428571428571429,0.008597883597883597,0.07733135348601522,1,0,0,0,0
52,117.881525650335,66.7656021165508,32.2063806299516,1.0,0.0,29.0,2020-06-25 10:30:00,False,False,True,True,True,False,True,False,False,False,4.0,0.4444444444444444,0.6428571428571429,0.03333333333333333,0.08176698517717973,0,0,0,0,1
53,55.7791809500173,73.9823975787118,17.708753886387697,1.0,0.0,29.0,2020-06-25 11:00:00,False,False,False,False,False,False,False,True,False,True,2.0,0.2222222222222222,0.5294117647058824,0.004629629629629629,0.05151597376458275,0,0,0,1,0
54,143.056753352367,63.579748321679105,140.21888727654,1.0,0.0,29.0,2020-06-25 11:30:00,False,False,True,False,False,True,True,True,True,False,5.0,0.5555555555555556,0.6923076923076923,0.03379629629629629,0.08281677454985843,0,0,0,1,0
55,61.0567471110003,44.34229424169379,1.09354684510511,1.0,0.0,29.0,2020-06-25 12:00:00,False,True,False,True,True,False,True,False,False,False,4.0,0.4444444444444444,0.6428571428571429,0.003472222222222222,0.07178408872925895,0,1,0,0,0
56,59.62174015138329,44.39285348370999,8.2298341286267,1.0,0.0,29.0,2020-06-25 12:30:00,False,True,False,True,True,False,True,True,False,False,5.0,0.5555555555555556,0.6923076923076923,0.02175925925925926,0.08600541395112445,0,1,0,0,0
57,12.124633832453101,74.6583943602333,1.2183993072854198,1.0,0.0,29.0,2020-06-25 13:00:00,False,True,False,False,False,False,True,False,True,True,4.0,0.4444444444444444,0.6428571428571429,0.027777777777777773,0.08076506767968795,1,0,0,0,0
58,-4.3456758396153505,72.07775440806041,1.7230768247490302,1.0,0.0,29.0,2020-06-25 13:30:00,False,True,False,False,True,False,True,True,False,False,4.0,0.4444444444444444,0.6428571428571429,0.01878306878306878,0.0820456327682954,1,0,0,0,0
59,7.944824771073999,70.2079379671044,2.0558921379196198,1.0,0.0,29.0,2020-06-25 14:00:00,False,True,False,False,False,True,True,False,False,True,4.0,0.4444444444444444,0.6428571428571429,0.015542328042328041,0.08212269250215563,1,0,0,0,0
60,15.359422824951,72.67659905609409,1.5531604607991103,1.0,0.0,29.0,2020-06-25 14:30:00,False,True,False,False,True,True,False,False,False,True,4.0,0.4444444444444444,0.6428571428571429,0.030246913580246917,0.08516016119874863,0,0,0,0,1
61,161.31985431479902,68.1087269268963,12.465871701601,1.0,0.0,29.0,2020-06-25 15:00:00,False,False,True,True,True,True,True,False,False,True,6.0,0.6666666666666666,0.75,0.029431216931216923,0.0975168175804341,0,0,0,0,1
62,144.94055127835898,68.1110995020339,2.8320322581475,1.0,0.0,29.0,2020-06-25 15:30:00,False,False,True,False,True,True,False,True,False,True,5.0,0.5555555555555556,0.6923076923076923,0.011904761904761904,0.08304659118928727,0,0,0,0,1
63,7.1495476099248805,72.1037825598161,18.0974341381201,1.0,0.0,29.0,2020-06-25 16:00:00,False,True,False,True,False,True,True,True,False,True,6.0,0.6666666666666666,0.75,0.05972222222222222,0.10329580781503463,0,0,0,0,1
64,162.875017167685,63.312532869741105,25.6109511593764,1.0,0.0,29.0,2020-06-25 16:30:00,False,True,True,False,True,True,False,False,True,False,5.0,0.5555555555555556,0.6923076923076923,0.022486772486772486,0.09622855424756377,0,0,0,0,1
65,119.51059254793002,68.14499390995,3.07295453055335,1.0,0.0,29.0,2020-06-25 17:00:00,False,False,True,False,False,True,False,False,True,False,3.0,0.3333333333333333,0.6,0.003472222222222222,0.06775435567208553,0,0,0,0,1
66,75.8200324131015,133.046696573574,8.88053468686776,1.0,0.0,29.0,2020-06-25 17:30:00,False,False,True,True,False,True,True,True,True,True,7.0,0.7777777777777777,0.8181818181818182,0.034523809523809526,0.10749087435818686,0,0,0,1,0
67,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 18:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
68,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 18:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
69,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 19:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
70,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 19:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
71,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 20:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
72,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 20:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
73,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 21:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
74,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 21:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
75,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 22:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
76,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 22:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
77,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 23:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
78,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-25 23:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
79,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 00:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
80,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 00:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
81,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 01:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
82,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 01:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
83,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 02:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
84,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 02:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
85,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 03:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
86,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 03:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
87,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 04:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
88,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 04:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
89,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 05:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
90,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 05:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
91,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 06:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
92,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 06:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
93,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 07:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
94,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 07:30:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
95,87.58827576952909,140.821762307261,3.35213612499659,1.0,0.0,29.0,2020-06-26 08:00:00,False,False,True,True,False,True,True,False,True,True,6.0,0.6666666666666666,0.75,0.022486772486772486,0.09649710955224278,0,0,1,0,0
96,-15.5173201402521,81.23577079785301,0.0,1.0,0.0,29.0,2020-06-26 08:30:00,False,True,False,False,False,True,True,False,True,True,5.0,0.5555555555555556,0.6923076923076923,0.00810185185185185,0.08111214819247876,0,0,0,1,0
97,-1.90616400826659,71.99180369663291,5.81494108844421,1.0,0.0,29.0,2020-06-26 09:00:00,False,False,False,False,False,True,False,True,False,True,3.0,0.3333333333333333,0.6,0.003472222222222222,0.06413649014195737,0,0,0,0,1
98,50.3334560199175,37.6798426062889,7.491477088412089,1.0,0.0,29.0,2020-06-26 09:30:00,False,True,False,True,True,False,True,False,False,True,5.0,0.5555555555555556,0.6923076923076923,0.014814814814814814,0.08368106128041619,0,0,0,0,1
99,-19.191974538290697,70.733005553325,1.99481235644544,1.0,0.0,29.0,2020-06-26 10:00:00,False,True,False,False,True,False,True,False,True,True,5.0,0.5555555555555556,0.6923076923076923,0.023148148148148143,0.08561712043870051,0,0,0,1,0
100,3.9299263900318198,74.51607995184041,93.4779102931407,1.0,0.0,29.0,2020-06-26 10:30:00,False,True,False,False,False,False,True,True,True,True,5.0,0.5555555555555556,0.6923076923076923,0.012566137566137564,0.08116703414614244,0,0,0,1,0
101,39.9469770320266,44.6550130114464,6.47588114728954,1.0,0.0,29.0,2020-06-26 11:00:00,False,True,False,False,True,False,True,False,False,False,3.0,0.3333333333333333,0.6,0.011904761904761904,0.07460288462269099,0,0,0,0,1
102,121.96527215188401,68.4895452864075,7.6750023192955,1.0,0.0,29.0,2020-06-26 11:30:00,False,False,True,False,True,True,False,True,True,False,5.0,0.5555555555555556,0.6923076923076923,0.011904761904761904,0.08142145175416249,0,0,0,0,1
103,10.3186095878017,68.2564782081749,6.90724836855502,1.0,0.0,29.0,2020-06-26 12:00:00,False,True,False,True,True,True,True,True,True,True,8.0,0.8888888888888888,0.9,0.375,0.220389157515744,1,0,0,0,0
104,16.2861540153422,74.5117725583864,0.9632292276483141,1.0,0.0,29.0,2020-06-26 12:30:00,False,True,False,True,False,True,True,False,True,False,5.0,0.5555555555555556,0.6923076923076923,0.01944444444444444,0.08191928438854404,1,0,0,0,0
105,-7.454066727072839,77.64706711124191,62.365734940621394,1.0,0.0,29.0,2020-06-26 13:00:00,False,True,False,False,True,False,True,False,True,True,5.0,0.5555555555555556,0.6923076923076923,0.03935185185185185,0.09343430432387494,0,0,0,1,0
106,14.596416027328,71.41037241344691,0.0,1.0,0.0,29.0,2020-06-26 13:30:00,False,True,False,False,True,False,True,True,True,True,6.0,0.6666666666666666,0.75,0.06805555555555556,0.10670241063946802,1,0,0,0,0
107,17.0005363892655,70.3199168302876,1.55316046079908,1.0,0.0,29.0,2020-06-26 14:00:00,False,True,False,False,True,False,True,True,True,True,6.0,0.6666666666666666,0.75,0.027314814814814816,0.10157613271869623,1,0,0,0,0
108,20.1575517004227,70.208686497852,5.40515708942108,1.0,0.0,29.0,2020-06-26 14:30:00,False,True,False,False,True,True,True,True,True,True,7.0,0.7777777777777777,0.8181818181818182,0.053240740740740734,0.11120813777815441,0,0,0,0,1
109,99.16944993049678,143.287302290365,6.526623401221549,1.0,0.0,29.0,2020-06-26 15:00:00,False,True,True,True,False,True,True,True,True,True,8.0,0.8888888888888888,0.9,0.08842592592592591,0.12549865188226791,0,0,0,0,1
110,41.3621980516583,64.43282943315191,1.9948123564454099,1.0,0.0,29.0,2020-06-26 15:30:00,False,True,False,True,False,False,False,True,False,True,4.0,0.4444444444444444,0.6428571428571429,0.012566137566137565,0.0678990583556201,0,0,0,1,0
111,137.723134268345,71.23896555555021,7.335735246706309,1.0,0.0,29.0,2020-06-26 16:00:00,False,False,True,False,True,True,True,False,True,False,5.0,0.5555555555555556,0.6923076923076923,0.00744047619047619,0.08104817952252462,0,0,0,0,1
112,22.061573323221197,75.3140404620536,15.253664040908001,1.0,0.0,29.0,2020-06-26 16:30:00,False,True,False,True,False,True,False,False,False,True,4.0,0.4444444444444444,0.6428571428571429,0.022685185185185183,0.0785565654815011,0,0,0,0,1
113,-11.163674837701599,86.54217544255042,157.534693155552,1.0,0.0,29.0,2020-06-26 17:00:00,False,True,False,True,True,True,True,True,False,True,7.0,0.7777777777777777,0.8181818181818182,0.08148148148148147,0.12089456723863526,0,0,0,1,0
114,12.027511967948302,116.759713443227,1.8666665601448,1.0,0.0,29.0,2020-06-26 17:30:00,False,True,False,True,False,True,False,True,False,True,5.0,0.5555555555555556,0.6923076923076923,0.03194444444444444,0.08846041158029418,0,0,0,0,1
115,29.0337496053882,134.551427167339,21.6592158113376,1.0,0.0,29.0,2020-06-26 18:00:00,False,True,False,True,False,True,False,True,False,True,5.0,0.5555555555555556,0.6923076923076923,0.04305555555555555,0.09138123949927249,0,0,0,0,1
