,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0,0.0377980834534618,200004==False AND 204946==True,12667,45789,3987,8156,33122,0.2766384939614318,0.7233615060385682,0.4888425698871996,0.5111574301128003,0.3147548748717139,0.125868003139907,0.17812138286488022,1.7670807951815726
1,0.034975607916748516,200013==True AND 204946==True,10709,45789,3509,8156,35080,0.2338771320622857,0.7661228679377143,0.43023540951446787,0.5697645904855321,0.3276683163694089,0.13246864310148232,0.17812138286488022,1.8395787810493949
2,0.03444391054544746,204927==True AND breed==0.0,11845,45789,3687,8156,33944,0.2586865841140885,0.7413134158859115,0.45205983325159393,0.5479401667484061,0.31127057830308147,0.13165802498232382,0.17812138286488022,1.7475194347621135
3,0.03131707695189375,204946==True AND breed==0.0,14552,45789,4026,8156,31237,0.3178055864945729,0.6821944135054271,0.49362432564982833,0.5063756743501716,0.27666300164925783,0.13221500144059928,0.17812138286488022,1.5532273396907634
4,0.031210313845933136,breed==0.0,22894,45789,5507,8156,22895,0.49998908034680817,0.5000109196531918,0.6752084355076018,0.3247915644923982,0.24054337380973181,0.11570211836645555,0.17812138286488022,1.3504463638270978
