,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0,0.07272782877910916,breed==1.0 AND traitement==0.0,9158,45789,6327,14984,36631,0.20000436786127673,0.7999956321387233,0.42225040042712225,0.5777495995728777,0.6908713692946058,0.23632988452403703,0.3272401668523008,2.111205894863234
1,0.0717447227844464,200014==True AND traitement==0.0,10359,45789,6675,14984,35430,0.22623337482801545,0.7737666251719846,0.44547517351841964,0.5545248264815803,0.6443672169128294,0.2345187694044595,0.3272401668523008,1.969095735132244
2,0.05662827596672578,200004==True AND traitement==0.0,8581,45789,5401,14984,37208,0.18740308807792264,0.8125969119220774,0.36045114789108385,0.6395488521089162,0.6294138212329565,0.25755213932487636,0.3272401668523008,1.9234002576372027
3,0.05636479631806684,close>=0.82 AND traitement==0.0,6601,45789,4741,14984,39188,0.1441612614383367,0.8558387385616633,0.31640416444207153,0.6835958355579285,0.718224511437661,0.2613810350107176,0.3272401668523008,2.194793256421453
4,0.05635764961980192,num_nb>=7.0 AND traitement==0.0,6602,45789,4741,14984,39187,0.14418310074472035,0.8558168992552797,0.31640416444207153,0.6835958355579285,0.7181157225083308,0.26138770510628523,0.3272401668523008,2.194460812729175
