,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0,0.1095892073115468,speed>=18.31,9189,45789,7969,14705,36600,0.20068138635916924,0.7993186136408308,0.5419245154709282,0.45807548452907176,0.8672325606703667,0.18404371584699453,0.3211470003712682,2.7004224223417492
1,0.07422775734002841,speed>=18.31 AND traitement==1.0,5811,45789,5265,14705,39978,0.12690820939526962,0.8730917906047304,0.35804148248894935,0.6419585175110507,0.9060402684563759,0.2361298714292861,0.3211470003712682,2.8212633697619176
2,0.0629923978938415,breed==0.0 AND speed>=18.31,4953,45789,4475,14705,40836,0.1081700845181157,0.8918299154818843,0.3043182590955457,0.6956817409044542,0.9034928326266909,0.2505142521304731,0.3211470003712682,2.813331065157671
3,0.0465968094177053,breed==1.0 AND speed>=18.31,4236,45789,3494,14705,41553,0.09251130184105352,0.9074886981589465,0.23760625637538252,0.7623937436246174,0.8248347497639282,0.26980001443939067,0.3211470003712682,2.5684024724203
4,0.04183125136214559,traitement==1.0 AND y: [74.37:109.49[,6407,45789,3973,14705,39382,0.13992443599991264,0.8600755640000873,0.27018021081264876,0.7298197891873512,0.6201030123302638,0.2725102838860393,0.3211470003712682,1.9309008385984665
