,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0,0.03942429260830873,traitement==1.0 AND y: [34.22:53.93[,6010,45789,2226,3206,39779,0.13125423136561182,0.8687457686343881,0.6943231441048034,0.3056768558951965,0.37038269550748754,0.024636114532793685,0.0700168162659154,5.289910556641406
1,0.034341589324226644,y: [34.22:53.93[,9691,45789,2251,3206,36098,0.2116447181637511,0.7883552818362489,0.7021210230817218,0.29787897691827825,0.2322773707563719,0.026455759321846087,0.0700168162659154,3.3174511944989122
2,0.026639633049934937,temperature: [29.0:29.50[ AND y: [34.22:53.93[,2845,45789,1419,3206,42944,0.062132826661425236,0.9378671733385747,0.4426076107298815,0.5573923892701186,0.49876977152899826,0.04161233233979136,0.0700168162659154,7.123571138035341
3,0.026417919900232248,ind=='204927' AND y: [34.22:53.93[,1776,45789,1334,3206,44013,0.03878660813732556,0.9612133918626744,0.4160948222083593,0.5839051777916406,0.7511261261261262,0.04253288801036058,0.0700168162659154,10.727796066496941
4,0.026284849847561822,speed: [3.95:6.97[ AND y: [34.22:53.93[,1963,45789,1341,3206,43826,0.04287055843106423,0.9571294415689358,0.41827822832189643,0.5817217716781036,0.6831380539989812,0.04255464792588874,0.0700168162659154,9.756771164865674
