,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0,0.031210313845933136,breed==0.0,22894,45789,5507,8156,22895,0.49998908034680817,0.5000109196531918,0.6752084355076018,0.3247915644923982,0.24054337380973181,0.11570211836645555,0.17812138286488022,1.3504463638270978
1,0.027581788139210115,breed==0.0 AND traitement==0.0,9157,45789,2894,8156,36632,0.1999825285548931,0.8000174714451069,0.3548307994114762,0.6451692005885238,0.31604237195588075,0.14364490063332605,0.17812138286488022,1.7743089957684923
2,0.026340396062186237,breed==0.0 AND speed: [6.97:18.31[,4429,45789,1995,8156,41360,0.09672628797309397,0.903273712026906,0.24460519862677782,0.7553948013732221,0.45044027997290587,0.14896034816247583,0.17812138286488022,2.5288388891220435
3,0.021367024765328438,traitement==0.0 AND y>=109.49,3372,45789,1579,8156,42417,0.07364214112559785,0.9263578588744021,0.19359980382540462,0.8064001961745954,0.46826809015421117,0.15505575594690807,0.17812138286488022,2.6289268734761126
4,0.020409186431769557,breed==0.0 AND y>=109.49,5353,45789,1888,8156,40436,0.1169058070715674,0.8830941929284326,0.23148602256007847,0.7685139774399216,0.3526994208854848,0.15501038678405382,0.17812138286488022,1.9801071337574132
